AP Name,Status,Total user,Availability
CMU_MED_NUR_AP4183,"up 20d,12h,44m",0,98.67%
CMU_MED_NUR_AP4184,"up 20d,12h,44m",0,99.04%
CMU_MED_NUR_AP4185,"up 20d,12h,44m",0,99.07%
CMU_MED_NUR_AP4186,"up 20d,12h,44m",0,99.48%
CMU_MED_NUR_AP4187,"up 20d,12h,44m",0,99.57%
CMU_MED_NUR_AP4188,"up 20d,12h,44m",0,99.56%
CMU_MED_NUR_AP4189,"up 4d,19h,44m",0,99.13%
CMU_MED_NUR_AP4190,"up 4d,19h,44m",0,99.14%
CMU_MED_NUR_AP4191,"up 20d,12h,44m",0,99.70%
CMU_MED_NUR_AP4192,"up 20d,12h,44m",0,99.69%
CMU_MED_NUR_AP4193,"up 20d,12h,44m",0,99.01%
CMU_MED_NUR_AP4194,"up 20d,12h,44m",0,99.41%
CMU_MED_NUR_AP4195,"up 20d,12h,44m",0,99.69%
CMU_MED_NUR_AP4196,"up 20d,12h,44m",0,99.69%
CMU_MED_NUR_AP4197,"up 20d,12h,44m",0,99.61%
CMU_MED_NUR_AP4198,"up 20d,12h,44m",0,99.70%
CMU_MED_NUR_AP4199,"up 20d,12h,44m",0,99.70%
CMU_MED_NUR_AP4215,"up 40d,10h,44m",2,99.71%
CMU_MED_NUR_AP4216,"up 40d,10h,44m",1,99.72%
CMU_MED_NUR_AP4217,"up 40d,10h,44m",1,99.71%
CMU_MED_NUR_AP4218,"up 40d,10h,44m",2,99.70%
CMU_MED_NUR_AP4219,"up 40d,10h,44m",1,99.08%
CMU_MED_NUR_AP4220,"up 124d,10h,4m",0,99.59%
CMU_MED_NUR_AP4221,"up 40d,10h,44m",1,99.58%
CMU_MED_NUR_AP4222,"up 40d,10h,44m",5,99.49%
CMU_MED_NUR_AP4223,"up 40d,10h,44m",4,99.58%
CMU_MED_NUR_AP4224,"up 40d,10h,44m",3,99.58%
CMU_MED_NUR_AP4225,"up 40d,10h,44m",2,99.58%
CMU_MED_NUR_AP4226,"up 40d,10h,44m",0,99.40%
CMU_MED_NUR_AP4227,"up 40d,10h,44m",3,99.58%
CMU_MED_NUR_AP4228,"up 40d,10h,44m",5,99.58%
CMU_MED_NUR_AP4229,"up 40d,10h,44m",5,99.58%
CMU_MED_NUR_AP4230,"up 40d,10h,44m",0,99.52%
CMU_MED_NUR_AP4231,"up 40d,10h,44m",1,99.57%
CMU_MED_NUR_AP4232,"up 40d,10h,44m",2,99.57%
CMU_MED_NUR_AP4233,"up 40d,10h,44m",1,99.56%
CMU_MED_NUR_AP4234,"up 40d,10h,44m",1,99.52%
CMU_MED_NUR_AP4235,"up 40d,10h,44m",3,98.69%
CMU_MED_NUR_AP4236,"up 40d,10h,44m",1,99.58%
CMU_MED_NUR_AP4237,"up 40d,10h,44m",1,99.58%
CMU_MED_NUR_AP4238,"up 40d,10h,44m",4,99.58%
CMU_MED_NUR_AP4239,"up 40d,10h,44m",0,99.70%
CMU_MED_NUR_AP4240,"up 40d,10h,44m",0,99.70%
CMU_MED_NUR_AP4241,"up 40d,10h,44m",0,99.69%
CMU_MED_NUR_AP4242,"up 32d,19h,44m",0,99.70%
CMU_MED_NUR_AP4243,"up 40d,10h,44m",0,99.70%
CMU_MED_NUR_AP4244,"up 2d,19h,44m",0,99.70%
CMU_MED_NUR_AP4245,"up 40d,10h,44m",1,99.70%
CMU_MED_NUR_AP4246,"up 40d,10h,44m",3,99.70%
CMU_MED_NUR_AP4247,"up 40d,10h,44m",6,99.69%
CMU_MED_NUR_AP4248,"up 40d,10h,44m",6,99.70%
CMU_MED_NUR_AP4249,"up 40d,10h,44m",1,99.70%
CMU_MED_NUR_AP4250,"up 40d,10h,44m",0,99.70%
CMU_MED_NUR_AP4251,"up 40d,10h,44m",0,99.70%
CMU_MED_NUR_AP4252,"up 40d,10h,44m",4,99.17%
CMU_MED_NUR_AP4253,"up 40d,10h,44m",1,99.70%
CMU_MED_NUR_AP6122,"up 20d,12h,44m",0,98.59%
CMU_MED_NUR_AP6123,"up 20d,12h,44m",1,98.70%
CMU_MED_NURD2_AP1709,"up 5d,4h,24m",1,98.41%
CMU_MED_NURD2_AP1710,"up 40d,10h,44m",6,98.52%
CMU_MED_NURD2_AP1711,"up 40d,10h,44m",8,98.58%
CMU_MED_NURD2_AP3838,"up 40d,10h,44m",0,99.13%
CMU_MED_NURD2_AP3839,"up 17d,13h,24m",1,99.10%
CMU_MED_NURD2_AP3840,"up 40d,10h,44m",6,99.11%
CMU_MED_NURD2_AP3841,"up 40d,10h,44m",1,99.11%
CMU_MED_NURD2_AP3842,"up 40d,10h,44m",2,99.12%
CMU_MED_NURD2_AP3843,"up 40d,10h,44m",7,98.68%
CMU_MED_NURD2_AP3844,"up 40d,10h,44m",5,99.07%
CMU_MED_NURD5_AP1715,"up 8d,20h,9m",2,99.08%
CMU_MED_NURD5_AP1716,"up 8d,18h,19m",1,98.29%
CMU_MED_NURD5_AP3850,"up 20d,8h,4m",6,99.81%
CMU_MED_NURD5_AP3851,"up 20d,8h,4m",3,99.81%
CMU_MED_NURD5_AP3852,"up 20d,8h,4m",1,99.81%
CMU_MED_NURD5_AP3853,"up 20d,8h,4m",6,99.60%
CMU_MED_NURD5_AP3854,"up 9d,11h,4m",3,99.81%
CMU_MED_NURD5_AP3855,"up 20d,8h,4m",4,99.81%
CMU_MED_NURD9_AP1485,"up 4d,19h,44m",0,98.33%
CMU_MED_NURD9_AP1486,"up 4d,19h,44m",1,98.06%
CMU_MED_NURD9_AP1487,"up 4d,19h,44m",1,98.32%
CMU_MED_NURD9_AP1652,"up 20d,12h,39m",3,98.37%
CMU_MED_NURD9_AP1653,"up 20d,12h,39m",4,98.37%
CMU_MED_NURD9_AP1654,"up 20d,12h,39m",3,98.37%
CMU_MED_NURD9_AP1655,"up 20d,12h,39m",1,98.38%
CMU_MED_NURD9_AP1656,"up 20d,12h,39m",1,98.23%
CMU_MED_NURD9_AP1657,"up 20d,12h,39m",4,98.38%
CMU_MED_NURD9_AP1658,"up 20d,12h,39m",1,98.37%
CMU_MED_NURD9_AP1659,"up 20d,12h,39m",6,98.37%
CMU_MED_NURD9_AP1660,"up 20d,12h,39m",8,98.37%
CMU_MED_NURD9_AP1661,"ma 156d,7h,12m",0,98.28%
CMU_MED_NURD9_AP1662,"up 11d,6h,4m",6,98.37%
CMU_MED_NURD9_AP1663,"up 20d,12h,39m",2,98.18%
CMU_MED_NURD9_AP1664,"up 20d,12h,39m",7,98.40%
CMU_MED_NURD9_AP1665,"up 20d,12h,39m",2,98.22%
CMU_MED_NURD9_AP3876,"up 8d,19h,44m",4,99.48%
CMU_MED_NURD9_AP3877,"up 20d,12h,39m",1,99.46%
CMU_MED_NURD9_AP3878,"up 20d,12h,39m",4,99.54%
CMU_MED_NURD9_AP3879,"up 20d,12h,39m",0,98.94%
CMU_MED_NURD9_AP3880,"up 20d,12h,39m",6,99.33%
CMU_MED_NURD9_AP3881,"up 20d,12h,39m",8,99.53%
CMU_MED_NURD9_AP3882,"up 20d,12h,39m",0,99.54%
CMU_MED_NURD9_AP3883,"up 20d,12h,39m",0,99.51%
CMU_MED_NURD9_AP3884,"up 20d,12h,39m",2,99.53%
CMU_MED_NURD9_AP3885,"up 20d,12h,39m",1,99.30%
CMU_MED_NURD9_AP3886,"up 20d,12h,39m",7,99.53%
CMU_MED_NURD9_AP3887,"up 20d,12h,39m",3,99.53%
CMU_MED_NURD9_AP3888,"up 20d,12h,39m",2,99.53%
CMU_MED_NURD9_AP3889,"up 20d,12h,39m",2,99.53%
CMU_MED_NURD9_AP3890,"up 20d,12h,39m",3,98.91%
CMU_MED_NURD9_AP3891,"up 20d,12h,39m",2,99.52%
CMU_MED_NURD9_AP3892,"up 20d,12h,39m",9,99.53%
CMU_MED_NURD9_AP3893,"up 20d,12h,39m",8,99.52%
CMU_MED_NURD9_AP3894,"up 20d,12h,39m",1,99.53%
CMU_MED_NURD9_AP3895,"up 20d,12h,39m",4,99.53%
CMU_MED_NURD9_AP3896,"up 20d,12h,39m",1,99.54%
CMU_MED_NURD9_AP3897,"up 20d,12h,39m",3,99.53%
CMU_MED_NURD9_AP3898,"up 20d,12h,39m",4,99.53%
CMU_MED_NURD9_AP3899,"up 20d,12h,39m",2,99.48%
CMU_MED_NURD9_AP3998,"up 3d,19h,44m",0,98.58%
CMU_MED_NURD9_AP3999,"up 4d,19h,44m",0,98.60%
CMU_MED_NURD9_AP4000,"up 4d,19h,44m",0,98.59%
CMU_MED_OD_AP1025,"up 32d,19h,44m",3,99.05%
CMU_MED_OD_AP1026,"up 40d,10h,39m",8,98.40%
CMU_MED_OD_AP1027,"ma 86d,10h,49m",0,98.19%
CMU_MED_OD_AP1028,"up 0d,11h,49m",0,98.51%
CMU_MED_OD_AP1029,"up 0d,11h,49m",1,98.46%
CMU_MED_OOP_AP0952,"up 23d,19h,44m",0,98.40%
CMU_MED_OOP_AP5426,"up 15d,11h,49m",3,99.13%
CMU_MED_OOP_AP5427,"up 15d,11h,49m",0,96.57%
CMU_MED_PHAR_AP0255,"up 4d,19h,44m",0,98.80%
CMU_MED_PHAR_AP0256,"up 124d,10h,4m",0,99.12%
CMU_MED_PHAR_AP0257,"up 124d,10h,4m",0,98.95%
CMU_MED_PHAR_AP0258,"up 3d,19h,44m",0,98.90%
CMU_MED_PHAR_AP0259,"up 4d,19h,44m",0,98.87%
CMU_MED_PHAR_AP0260,"up 0d,19h,44m",0,98.67%
CMU_MED_PHAR_AP0261,"up 7d,19h,44m",0,98.83%
CMU_MED_PHAR_AP0262,"up 4d,19h,44m",0,98.92%
CMU_MED_PHAR_AP1772,"up 4d,19h,44m",0,99.62%
CMU_MED_PHAR_AP1773,"up 124d,10h,4m",0,99.00%
CMU_MED_PHAR_AP1774,"up 4d,19h,44m",0,98.98%
CMU_MED_PHAR_AP1775,"up 124d,10h,4m",0,98.98%
CMU_MED_PHAR_AP1776,"up 4d,19h,44m",0,98.97%
CMU_MED_PHAR_AP1777,"up 124d,10h,4m",0,99.12%
CMU_MED_PHAR_AP1778,"up 0d,19h,44m",0,98.83%
CMU_MED_PHAR_AP1779,"up 124d,10h,4m",0,91.28%
CMU_MED_PHAR_AP1780,"up 4d,19h,44m",0,98.98%
CMU_MED_PHAR_AP1781,"up 40d,10h,44m",0,98.85%
CMU_MED_PHAR_AP1782,"up 40d,10h,44m",0,98.86%
CMU_MED_PHAR_AP1783,"up 40d,10h,44m",3,98.58%
CMU_MED_PHAR_AP1784,"up 40d,10h,44m",1,98.86%
CMU_MED_PHAR_AP1785,"up 5d,8h,49m",0,97.61%
CMU_MED_PHAR_AP1786,"up 8d,19h,44m",6,98.50%
CMU_MED_PHAR_AP1787,"up 0d,19h,44m",0,98.42%
CMU_MED_PHAR_AP1788,"up 40d,10h,44m",0,97.71%
CMU_MED_PHAR_AP1789,"up 40d,10h,44m",0,98.81%
CMU_MED_PHAR_AP1790,"up 0d,19h,44m",0,98.53%
CMU_MED_PHAR_AP1791,"up 40d,10h,44m",1,98.69%
CMU_MED_PHAR_AP1792,"up 40d,10h,44m",0,98.69%
CMU_MED_PHAR_AP1793,"up 0d,19h,44m",0,98.28%
CMU_MED_PHAR_AP1794,"up 40d,10h,44m",0,97.16%
CMU_MED_PHAR_AP1795,"up 0d,19h,44m",0,98.70%
CMU_MED_PHAR_AP1796,"up 40d,10h,44m",1,97.46%
CMU_MED_PHAR_AP1797,"up 0d,19h,44m",0,97.34%
CMU_MED_PHAR_AP1798,"up 40d,10h,44m",0,98.79%
CMU_MED_PHAR_AP1799,"up 40d,10h,44m",0,97.51%
CMU_MED_PHAR_AP1800,"up 40d,10h,44m",0,97.49%
CMU_MED_PHAR_AP1801,"up 0d,19h,44m",0,98.48%
CMU_MED_PHAR_AP1802,"up 0d,19h,44m",1,98.01%
CMU_MED_PHAR_AP1803,"up 15d,19h,44m",1,98.28%
CMU_MED_PHAR_AP1804,"up 7d,19h,44m",1,98.53%
CMU_MED_PHAR_AP1805,"up 0d,19h,44m",0,98.56%
CMU_MED_PHAR_AP1806,"up 124d,10h,4m",0,98.09%
CMU_MED_PHAR_AP1807,"up 40d,10h,39m",0,97.65%
CMU_MED_PHAR_AP1808,"up 124d,10h,4m",3,98.90%
CMU_MED_PHAR_AP4321,"up 0d,19h,44m",0,98.99%
CMU_MED_PHAR_AP4322,"up 0d,19h,44m",3,99.15%
CMU_MED_PHAR_AP4323,"up 40d,10h,39m",0,99.34%
CMU_MED_PHAR_AP4324,"up 0d,19h,44m",0,99.13%
CMU_MED_PHAR_AP4325,"up 40d,10h,39m",0,99.26%
CMU_MED_PHAR_AP4326,"up 28d,19h,44m",1,99.17%
CMU_MED_PHAR_AP4327,"up 7d,6h,44m",0,99.39%
CMU_MED_PHAR_AP4328,"up 0d,19h,44m",0,99.17%
CMU_MED_PHAR_AP4329,"up 0d,19h,44m",0,99.13%
CMU_MED_PHAR_AP4330,"up 124d,10h,4m",0,99.61%
CMU_MED_PHAR_AP4331,"up 4d,19h,44m",1,99.27%
CMU_MED_PHAR_AP4332,"up 124d,10h,4m",0,99.62%
CMU_MED_PHAR_AP4333,"up 124d,10h,4m",0,99.60%
CMU_MED_PHAR_AP4334,"up 2d,19h,44m",0,99.40%
CMU_MED_PHAR_AP4335,"up 1d,19h,44m",0,99.41%
CMU_MED_PHAR_AP4336,"up 124d,10h,4m",0,99.61%
CMU_MED_PHAR_AP4337,"up 124d,10h,4m",2,99.61%
CMU_MED_PHAR_AP4338,"up 38d,19h,44m",1,99.62%
CMU_MED_PHAR_AP4339,"up 4d,19h,44m",0,99.23%
CMU_MED_PHAR_AP4340,"up 3d,19h,44m",0,99.36%
CMU_MED_PHAR_AP4341,"up 8d,19h,44m",9,99.12%
CMU_MED_PHAR_AP4342,"up 40d,10h,44m",0,99.64%
CMU_MED_PHAR_AP4343,"up 40d,10h,44m",0,99.64%
CMU_MED_PHAR_AP4344,"up 40d,10h,44m",0,99.64%
CMU_MED_PHAR_AP4345,"up 0d,19h,44m",0,99.44%
CMU_MED_PHAR_AP4346,"up 5d,19h,44m",3,98.94%
CMU_MED_PHAR_AP4347,"up 0d,19h,44m",0,98.49%
CMU_MED_PHAR_AP4348,"up 0d,19h,44m",0,98.58%
CMU_MED_PHAR_AP4349,"up 0d,19h,44m",0,99.23%
CMU_MED_PHAR_AP4350,"up 40d,10h,39m",1,99.10%
CMU_MED_PHAR_AP4351,"up 40d,10h,44m",0,97.07%
CMU_MED_PHAR_AP6192,"up 0d,19h,44m",0,99.36%
CMU_MED_PHAR_AP6193,"up 4d,19h,44m",0,99.48%
CMU_MED_PHAR_AP6194,"up 0d,19h,44m",0,99.42%
CMU_MED_PHAR_AP6195,"up 0d,19h,44m",0,99.49%
CMU_MED_PHAR_AP6196,"up 0d,19h,44m",0,99.47%
CMU_MED_PHAR_AP6197,"up 0d,19h,44m",0,99.59%
CMU_MED_PHAR_AP6198,"up 32d,19h,44m",1,99.21%
CMU_MED_PHAR_AP6199,"up 15d,12h,49m",1,98.93%
CMU_MED_PHAR_AP6200,"up 0d,19h,44m",2,99.52%
CMU_MED_PHAR_AP6201,"up 0d,19h,44m",0,99.51%
CMU_MED_PHAR_AP6202,"up 8d,19h,44m",3,99.32%
CMU_MED_PHAR_AP6203,"up 0d,19h,44m",0,99.52%
CMU_MED_PHAR_AP6204,"up 0d,19h,44m",0,99.48%
CMU_MED_PHAR_AP6205,"up 40d,10h,44m",1,99.50%
CMU_MED_PHAR_AP6206,"up 0d,19h,44m",0,99.52%
CMU_MED_PHAR_AP6759,"up 0d,19h,44m",0,99.82%
CMU_MED_PHAR_AP6760,"up 0d,19h,44m",0,99.83%
CMU_MED_PHAR_AP6761,"up 0d,19h,44m",0,99.82%
CMU_MED_PHAR_AP6762,"up 0d,19h,44m",0,99.87%
CMU_MED_PHAR_AP6763,"up 0d,19h,44m",0,99.87%
CMU_MED_PHAR_AP6764,"up 0d,19h,44m",0,99.81%
CMU_MED_PHAR_AP6765,"up 8d,19h,44m",0,99.86%
CMU_MED_PHARDORM_AP0263,"up 124d,10h,4m",2,98.89%
CMU_MED_PHARDORM_AP0264,"up 124d,10h,4m",6,98.38%
CMU_MED_PHARDORM_AP0265,"up 124d,10h,4m",8,98.49%
CMU_MED_PHARDORM_AP0266,"up 124d,10h,4m",1,98.30%
CMU_MED_PHARDORM_AP1809,"up 124d,10h,4m",3,98.89%
CMU_MED_PHARDORM_AP1810,"up 124d,10h,4m",4,98.85%
CMU_MED_PHARDORM_AP1811,"up 124d,10h,4m",3,98.71%
CMU_MED_PHARDORM_AP1812,"up 124d,10h,4m",0,98.85%
CMU_MED_PHARDORM_AP6411,"up 13d,19h,44m",1,99.47%
CMU_MED_PHARDORM_AP6412,"up 124d,10h,4m",4,99.47%
CMU_MED_PHARDORM_AP6413,"up 38d,7h,29m",1,99.47%
CMU_MED_PHARDORM_AP6414,"up 124d,10h,4m",1,99.48%
CMU_MED_RIHES_AP0302,"ma 333d,12h,53m",0,99.22%
CMU_MED_RIHES_AP0303,"up 82d,12h,39m",2,99.22%
CMU_MED_RIHES_AP1972,"ma 91d,7h,45m",0,99.16%
CMU_MED_RIHES_AP1973,"ma 107d,12h,27m",0,99.40%
CMU_MED_RIHES_AP1974,"up 82d,12h,39m",2,99.55%
CMU_MED_RIHES_AP1975,"up 82d,12h,39m",7,99.55%
CMU_MED_RIHES_AP1976,"ma 333d,12h,52m",0,99.49%
CMU_MED_RIHES_AP1977,"ma 333d,12h,53m",0,99.50%
CMU_MED_RIHES_AP5716,"up 82d,12h,39m",0,99.31%
CMU_MED_RIHES_AP5717,"up 82d,12h,39m",3,99.71%
CMU_MED_RIHES_AP5718,"up 82d,12h,39m",0,99.87%
CMU_MED_RIHES_AP5719,"up 18d,19h,44m",3,99.70%
CMU_MED_RIHES_AP5720,"up 82d,12h,39m",2,99.86%
CMU_MED_RIHES_AP5721,"up 82d,12h,39m",2,99.61%
CMU_MED_RIHES_AP5722,"up 7d,19h,44m",0,99.71%
CMU_MED_RIHES_AP5723,"up 82d,12h,39m",2,99.77%
CMU_MED_RIHES_AP5724,"up 82d,12h,39m",0,99.74%
CMU_MED_RIHES_AP5725,"ma 107d,12h,28m",0,99.69%
CMU_MED_RIHES_AP5726,"up 6d,19h,44m",1,99.69%
CMU_MED_RIHES_AP5727,"ma 107d,12h,28m",0,99.69%
CMU_MED_RIHES_AP5728,"ma 107d,12h,28m",0,99.86%
CMU_MED_RIHES_AP5729,"ma 246d,14h,16m",0,99.85%
CMU_MED_RIHES_AP5730,"ma 246d,14h,16m",0,99.67%
CMU_MED_RIHES_AP5731,"ma 333d,12h,52m",0,99.83%
CMU_MED_RIHES_AP6729,"ma 91d,7h,45m",0,99.96%
CMU_MED_RIHES_AP6730,"ma 107d,12h,28m",0,99.96%
CMU_MED_RIHES_AP6731,"ma 332d,7h,46m",0,99.97%
CMU_MED_RIHES_AP6732,"up 82d,12h,39m",4,99.97%
CMU_MED_RIHES_AP7570,"up 9d,19h,39m",3,99.75%
CMU_MED_SDD_AP7901,"ma 662d,15h,21m",0,96.46%
CMU_MED_SDD_AP7902,"ma 339d,8h,40m",0,96.72%
CMU_MED_SDD_AP7903,"ma 662d,15h,22m",0,96.66%
CMU_MED_SDD_AP7905,"ma 662d,15h,21m",0,95.65%
CMU_MED_SDD_AP7906,"ma 662d,15h,21m",0,96.38%
CMU_MED_SDD_AP7907,"ma 662d,15h,21m",0,96.75%
CMU_MED_SDD_AP7908,"ma 662d,15h,21m",0,96.63%
CMU_MED_SDD_AP7909,"ma 662d,15h,22m",0,96.62%
CMU_MED_SDD_AP7910,"ma 662d,15h,21m",0,96.06%
CMU_MED_SDD_AP7911,"ma 662d,15h,21m",0,95.89%
CMU_MED_SDD_AP7912,"ma 662d,15h,21m",0,96.51%
CMU_MED_SDD_AP7913,"ma 662d,15h,21m",0,96.72%
CMU_MED_SDD_AP7914,"ma 662d,15h,21m",0,95.94%
CMU_MED_SDD_AP7915,"ma 662d,15h,22m",0,96.78%
CMU_MED_SDD_AP7916,"ma 662d,15h,21m",0,96.11%
CMU_MED_SDD_AP7917,"ma 662d,15h,21m",0,95.92%
CMU_MED_SDD_AP7918,"ma 662d,15h,22m",0,96.64%
CMU_MED_SDD_AP7919,"ma 662d,15h,22m",0,96.71%
CMU_MED_SDD_AP7920,"ma 662d,15h,22m",0,95.46%
CMU_MED_SDD_AP7921,"ma 662d,15h,22m",0,96.73%
CMU_MED_SDD_AP7922,"ma 662d,15h,22m",0,96.87%
CMU_MED_SDD_AP7923,"ma 662d,15h,21m",0,96.09%
CMU_MED_SDD_AP7924,"ma 662d,15h,22m",0,96.51%
CMU_MED_SDD_AP7926,"ma 662d,15h,22m",0,98.57%
CMU_MED_SDD_AP7927,"ma 662d,15h,22m",0,96.21%
CMU_MED_SDD_AP7928,"ma 662d,15h,22m",0,96.82%
CMU_MED_SDD_AP7930,"ma 662d,15h,22m",0,99.14%
CMU_MED_SDD_AP7931,"ma 662d,15h,23m",0,96.55%
CMU_MED_SDD_AP7932,"ma 662d,15h,22m",0,97.00%
CMU_MED_SDD_AP7933,"up 2d,9h,14m",10,97.23%
CMU_MED_SDD_AP7934,"up 40d,10h,29m",1,97.59%
CMU_MED_SDD_AP7935,"ma 662d,15h,20m",0,95.90%
CMU_MED_SDD_AP7936,"ma 662d,15h,20m",0,94.62%
CMU_MED_SDD_AP7937,"up 6d,19h,39m",2,96.05%
CMU_MED_SDD_AP7938,"ma 662d,15h,20m",0,93.21%
CMU_MED_SDD_AP7939,"ma 662d,15h,21m",0,94.31%
CMU_MED_SDD_AP7940,"ma 662d,15h,20m",0,94.64%
CMU_MED_SDD_AP7941,"ma 662d,15h,20m",0,94.65%
CMU_MED_SDD_AP7942,"ma 662d,15h,20m",0,99.12%
CMU_MED_SDD_AP7943,"ma 662d,15h,21m",0,93.70%
CMU_MED_SDD_AP7944,"ma 662d,15h,21m",0,99.09%
CMU_MED_SDD_AP7945,"ma 662d,15h,20m",0,94.61%
CMU_MED_SDD_AP7946,"ma 662d,15h,22m",0,94.11%
CMU_MED_SDD_AP7947,"ma 662d,15h,20m",0,93.38%
CMU_MED_SDD_AP7948,"ma 662d,15h,20m",0,94.61%
CMU_MED_SDD_AP7949,"ma 662d,15h,20m",0,92.21%
CMU_MED_SDD_AP7950,"ma 662d,15h,20m",0,94.48%
CMU_MED_SDD_AP7951,"ma 662d,15h,20m",0,93.66%
CMU_MED_SDD_AP7952,"ma 662d,15h,20m",0,94.28%
CMU_MED_SDD_AP7953,"ma 662d,15h,20m",0,96.05%
CMU_MED_SDD_AP7954,"ma 662d,15h,19m",0,92.09%
CMU_MED_SDD_AP7955,"ma 662d,15h,19m",0,99.13%
CMU_MED_SDD_AP7956,"ma 662d,15h,20m",0,93.50%
CMU_MED_SDD_AP7957,"ma 662d,15h,20m",0,97.56%
CMU_MED_SDD_AP7958,"ma 662d,15h,20m",0,94.66%
CMU_MED_SDD_AP7959,"ma 662d,15h,19m",0,94.58%
CMU_MED_SDD_AP7960,"ma 662d,15h,19m",0,99.12%
CMU_MED_SDD_AP7961,"ma 662d,15h,18m",0,99.13%
CMU_MED_SDD_AP7962,"ma 662d,15h,3m",0,92.66%
CMU_MED_SDD_AP7963,"ma 662d,15h,20m",0,94.85%
CMU_MED_SDD_AP7964,"ma 662d,15h,19m",0,93.22%
CMU_MED_SDD_AP7965,"ma 662d,15h,19m",0,94.66%
CMU_MED_SDD_AP7966,"ma 662d,15h,20m",0,94.30%
CMU_MED_SDD_AP7967,"up 30d,19h,24m",12,98.83%
CMU_MED_SDD_AP7968,"up 40d,10h,29m",12,96.77%
CMU_MED_SDD_AP7969,"up 40d,10h,29m",4,96.53%
CMU_MED_SDD_AP7975,"ma 661d,10h,43m",0,96.31%
CMU_MED_SDD_AP7976,"ma 661d,10h,42m",0,95.82%
CMU_MED_SDD_AP7977,"ma 661d,10h,42m",0,96.65%
CMU_MED_SDD_AP7978,"ma 661d,10h,42m",0,96.53%
CMU_MED_SDD_AP7979,"ma 661d,10h,42m",0,99.06%
CMU_MED_SDD_AP7980,"ma 661d,10h,42m",0,95.84%
CMU_MED_SDD_AP7981,"ma 661d,10h,42m",0,98.90%
CMU_MED_SDD_AP7982,"ma 661d,10h,42m",0,95.69%
CMU_MED_SDD_AP7983,"ma 661d,10h,41m",0,96.85%
CMU_MED_SDD_AP7984,"ma 661d,10h,41m",0,96.61%
CMU_MED_SDD_AP7985,"ma 661d,10h,42m",0,99.57%
CMU_MED_SDD_AP7986,"ma 661d,10h,41m",0,99.42%
CMU_MED_SDD_AP7987,"ma 661d,9h,36m",0,98.74%
CMU_MED_SDD_AP7988,"ma 661d,10h,42m",0,96.44%
CMU_MED_SDD_AP7990,"ma 661d,10h,42m",0,95.66%
CMU_MED_SDD_AP7991,"ma 661d,10h,42m",0,99.41%
CMU_MED_SDD_AP7992,"ma 661d,10h,41m",0,99.40%
CMU_MED_SDD_AP7993,"ma 661d,10h,41m",0,99.53%
CMU_MED_SDD_AP7994,"ma 661d,10h,41m",0,96.77%
CMU_MED_SDD_AP7995,"ma 661d,10h,41m",0,98.82%
CMU_MED_SDD_AP7996,"ma 661d,10h,41m",0,99.48%
CMU_MED_SDD_AP7997,"ma 661d,10h,41m",0,99.54%
CMU_MED_SDD_AP7998,"ma 661d,10h,41m",0,97.50%
CMU_MED_SDD_AP7999,"up 40d,10h,29m",7,96.68%
CMU_MED_SDP_AP6415,"up 124d,10h,4m",3,99.06%
CMU_MED_SDP_AP6417,"up 90d,16h,44m",6,99.07%
CMU_MED_UNIS_AP0305,"up 6d,19h,44m",10,99.05%
CMU_MED_UNIS_AP1978,"up 0d,19h,44m",1,98.93%
CMU_MED_UNIS_AP1979,"up 7d,19h,44m",1,99.20%
CMU_MED_UNIS_AP1988,"up 2d,19h,44m",0,97.89%
CMU_MED_UNIS_AP1989,"ma 507d,7h,28m",0,98.72%
CMU_MED_UNIS_AP4001,"up 0d,19h,44m",1,95.93%
CMU_MED_UNIS_AP4002,"up 0d,19h,44m",2,95.19%
CMU_MED_UNIS_AP4003,"up 6d,19h,44m",2,95.94%
CMU_MED_UNIS_AP4004,"up 0d,19h,44m",0,95.95%
CMU_MED_UNIS_AP4005,"up 0d,19h,44m",0,95.94%
CMU_MED_UNIS_AP4006,"up 0d,19h,44m",1,95.85%
CMU_MED_UNIS_AP4007,"up 0d,19h,44m",0,95.57%
CMU_MED_UNIS_AP4008,"up 0d,19h,44m",0,95.95%
CMU_MED_UNIS_AP4009,"up 0d,19h,44m",0,95.54%
CMU_MED_UNIS_AP4010,"up 0d,19h,44m",0,95.93%
CMU_MED_UNIS_AP4011,"up 6d,19h,44m",2,95.83%
CMU_MED_UNIS_AP4012,"up 6d,19h,44m",0,95.85%
CMU_MED_UNIS_AP4013,"up 0d,19h,44m",0,95.95%
CMU_MED_UNIS_AP4014,"up 0d,19h,44m",0,95.95%
CMU_MED_UNIS_AP4015,"up 0d,19h,44m",0,95.95%
CMU_MED_UNIS_AP4016,"up 6d,19h,44m",0,95.86%
CMU_MED_UNIS_AP4017,"up 0d,19h,44m",0,95.89%
CMU_MED_UNIS_AP4018,"up 0d,19h,44m",0,95.89%
CMU_MED_UNIS_AP4019,"up 1d,19h,44m",0,95.48%
CMU_MED_UNIS_AP4020,"up 0d,19h,44m",0,95.87%
CMU_MED_UNIS_AP4021,"up 0d,19h,44m",2,95.90%
CMU_MED_UNIS_AP4022,"up 0d,19h,44m",0,95.89%
CMU_MED_UNIS_AP4023,"up 0d,19h,44m",0,95.85%
CMU_MED_UNIS_AP4024,"ma 830d,10h,17m",0,99.20%
CMU_MED_UNIS_AP4025,"ma 859d,9h,50m",0,99.35%
